2,Yankees and Mets Swap Relievers (Reuters),Reuters - The New York Yankees and New\York Mets have reportedly agreed on a deal to swap lefthanded\relievers.
1,Ireland Suffers Case of Mad Cow Disease (AP),"AP - Ireland has suffered its first homegrown case of the human form of mad cow disease, the government said Wednesday."
2,Ball Notes,"- Red Sox 3, Orioles 2: At Boston, Mark Bellhorn singled in two runs in the bottom of the ninth as the Red Sox snapped a three-game losing streak after nearly blowing the game in the top of the inning."
1,Porous Border Helps Iranian Smugglers (AP),AP - Kurdish Iranians in poor border towns are taking advantage of the porous boundary with Iraq to sneak into the country for coveted items  #151; like alcohol  #151; to sell back home.
2,Sampras Says Federer Can Match His Long-Term Dominance, PARIS (Reuters) - Seven-times Wimbledon champion Pete  Sampras believes Roger Federer could match his long stint as  the world's dominant tennis player.
3,Air France raises ticket prices,"PARIS (Reuters) - French flag carrier Air France is raising its ticket prices by up to 12 euros (8 pounds) per flight leg, joining a number of other airlines in passing on higher jet fuel costs to passengers. "
3,San Francisco Hotels Lock Out Employees In Labor Dispute,"OCTOBER 05, 2004 -- Ten leading San Francisco hotels this week locked out employees in sympathy with the four hotels impacted by last week #39;s strike by the local Unite Here branch of the AFL-CIO."
3,UPDATE 4-Citigroup sued over Enron-linked securities,"Citigroup Inc. (CN: Quote, Profile, Research) faces a lawsuit from angry investors who allege they were defrauded in a  quot;massive scheme of deception quot; when they "
1,"Prodi Congratulates Bush, Urges Steps to Collective Security #39;",European Commission President Romano Prodi urged US President George W. Bush to use his second term to promote collective security #39; #39; after the transatlantic clashes over the Iraq war.
4,Mobile phones push Bouygues profits up 92 percent (AFP),"AFP - Bouygues, the French construction group which has diversified into television and mobile telephones, reported a 92-percent leap of first-half net profits, owing mainly to strong mobile telephone performance."
2,Phillies overcome 4-run deficit in win,"NEW YORK - David Bell #39;s second home run of the game broke a 13th-inning tie, and the Philadelphia Phillies overcame a four-run deficit Saturday in an 11-9 win over the New York Mets."
3,Banknorth chief offers defense of sale plan,"As criticism mounted yesterday over Banknorth Group's pending deal with a Canadian bank, chief executive William J. Ryan defended his decision to sell a majority stake in New England's largest independent bank, saying it is in the shareholders' best interest."
4,FBI seizes \$87 million worth of illegal software,"SAN FRANCISCO - A two-year investigation by U.S. law enforcement authorities has resulted in one of the largest seizures of fake software ever in the U.S. and charges against 11 individuals, government officials said Thursday."
4,SpaceShipOne Wins Ten-Million-Dollar X Prize,"Brian Binnie, a veteran US Navy aviator and one of four pilots trained to fly SpaceShipOne, piloted the spacecraft.  quot;Flying this vehicle is literally a rush, quot; he said after the historic flight."
3,UK Ad Firm WPP Wins Bid for U.S. Rival," LONDON (Reuters) - British advertising company WPP  said on  Sunday it won an auction for U.S. rival Grey Global, with what  sources familiar with the matter said was a cash-and-stock deal  worth about \$1.34 billion."
1,EP Leaders Deliver Opinion: Let Negotiations Begin Without Delay,"The European Parliament (EP) has advised European Union (EU) leaders, who meet today at the EU summit, to begin full membership negotiations with Turkey immediately."
4,Microsoft denies flaw in XP upgrade,Microsoft Corp. is flatly denying what it calls  quot;misguided reports quot; of a flaw in its new Windows XP Service Pack 2 upgrade that exposes security information to hackers.
4,Taiwan AU's profit shrink sharply in third quarter amid dim outlook (AFP),"AFP - AU Optronics Corp, the world's third largest flat-panel maker, said its net profit in the third quarter plunged to 4.13 billion Taiwan dollars (122.6 million US) from 14.39 billion in the second."
1,Nigerian oil strike looms,"Lagos - Nigerian workers will disrupt their country #39;s key oil exports of 2.5 million barrels per day when they launch an indefinite general strike on November 16, the country #39;s top labour leader warned on Sunday."
3,Cendant to buy Orbitz for \$1.25B,"Travel and real estate conglomerate Cendant Corp. said Wednesday it will buy travel Web site Orbitz Inc. for about \$1.25 billion, making it the No."
2,Anno breaks Olympic jinx with judo gold,ATHENS  Four-time judo world champion Noriko Anno broke her Olympic jinx by winning gold in the women #39;s 78-kilogram event Thursday at the Athens Games but defending Olympic champion Kosei Inoue was dealt shock defeats to miss out on a medal in the ...
4,EU court ruling on Microsoft could come by mid-Nov.,"The European Union (E.U.) judge ruling on whether to suspend sanctions against Microsoft could deliver his verdict as early as mid-November, sources familiar with the process said Friday."
2,Mercyhurst knows drill,"Mercyhurst coach Rick Gotkin believes in Atlantic Hockey. Four years ago when the Metro Atlantic Athletic Conference was born, Mercyhurst was simply the cream of the crop."
1,Judge adjourns Ba #39;asyir #39;s trial until Nov. 4,": The trial of Indonesian Muslim cleric Abu Bakar Ba #39;asyir, the alleged spiritual leader of Southeast Asian terrorist group Jamaah Islamiyah, has been adjourned for a week until Nov. 4, the presiding judge Soedarto said on Thursday."
3,New \$50 Bill Begins Circulating,"Coming to cash registers near you: Colorful new \$50 bills sporting splashes of red, blue and yellow. Next up for a makeover, the government said Tuesday: \$10 bills."
4,UPDATE 1-Acclaim files for Chapter 7 bankruptcy,"Video game publisher Acclaim Entertainment Inc. (AKLM.PK: Quote, Profile, Research) on Thursday said it filed for bankruptcy after failing to line up new financing for a credit line that expired last week."
2,Ravens Plow Bengals,"After two subpar efforts, Jamal Lewis finds his stride Sunday, running for 186 yards, including a 75-yard touchdown that clinches a 23-9 victory over the Bengals."
2,Greece Shamed Again at Their Own Games, ATHENS (Reuters) - The Greeks were shamed again at their  own Olympics on Sunday when bronze medal weightlifter Leonidas  Sampanis was kicked out after failing a dope test.
2,Heartbreak for Deakes,Sloping off: Nathan Deakes walks with one foot off the ground after his disqualification from the men #39;s 50km walk. Photo: AP Picture:MARK BAKER.
2,Barrichello continues his Interlagos mission,Rubens Barrichello continued his domination of the Brazilian Grand Prix weekend by recording a new lap record in pre-qualifying. The Brazilian Ferrari star stopped the clock in just 1:09.
3,Knight Steps Down as Nike Chief,"Phil Knight stepped down Thursday as president and chief executive officer of Nike Inc., the athletic shoe and clothing company he co-founded."
1,Car Bomb Kills 12 Iraqis Near Baghdad,"BAGHDAD, Iraq - A suicide car bomber plowed into an Iraqi military checkpoint northwest of Baghdad on Wednesday, killing at least 12 Iraqis and wounding about 25, as U.S. and Iraqi forces sealed off roads south of the capital in a campaign to curb the insurgency before January's national elections..."
3,OPEC Head Sees Oil Demand Dropping," JAKARTA (Reuters) - Demand for oil will decline by 1  million barrels per day (bpd) in the second quarter of 2005,  the head of the OPEC producers' cartel said on Monday."
3,Boy's Murder Case Entangled in Fight Over Antidepressants,One murder case has attracted special attention amid a debate over the safety of antidepressant use in children and teenagers.
3,Danes win auction for Irish banks,The sale of National Australia Bank #39;s Irish businesses reached a surprise conclusion yesterday when Denmark #39;s Danske Bank clinched a 967m takeover.
2,Rose Bowl wants to avoid UM-Wisconsin matchup,"Yes, the Michigan and Wisconsin football teams could potentially decide Big Ten bragging rights in the Rose Bowl. That was the advice Thursday from Dave Davis, 2005 Tournament of Roses president."
4,Latest Freeze-Frame Technology Lets the Viewer Blink During Split-Second Events,NBC is using technology that breaks down a dive into multiple still images and also superimposes one diver against the other as they perform the same dive.
2,Starters were finished early,"In a game of whose starting pitcher was worse, the Red Sox finally won something -arely. Because both Boston #39;s Bronson Arroyo and the Yankees #39; Kevin Brown were awful last night "
4,Car-Tracking Device Trades Privacy for Dollars (Ziff Davis),Ziff Davis - Opinion: A device using GSM/GPS wireless that reports your car's wherabouts #151;which is in pilot testing for a British insurance company #151;is the latest example of a technology marvel that brings a serious loss of privacy.
2,Sportsview: USC Shows Its Flaws in Opener (AP),AP - The inexperienced receivers had a tough time getting open. The retooled offensive line had some trouble protecting the star quarterback. And the No. 1 team was trailing the 17 1/2-point underdog with 17 minutes left in the season opener. Southern California doesn't look unbeatable  #151; yet.
1,U.S. Troops Move to Rein in Rebels in North of Iraq,"The U.S. military raced into the streets of Mosul to root out bands of rebels. Also, a kidnapped aid worker is feared dead."
2,"Clough, former Nottingham Forest coach, dies aged 69","Brian Clough, the outspoken soccer manager who led Nottingham Forest to European Cup success in 1979 and 1980, died at Derby City General Hospital in central England."
1,EU to Draft Sanctions Against Sudan," VALKENBURG, Netherlands (Reuters) - The European Union will  draw up sanctions against Sudan, with a view to implementing  them if the United Nations calls for such measures, the Dutch  foreign minister said on Saturday."
2,US Runners Looking to Build in New York,"He #39;ll scan through the results of the New York City Marathon and grimace. He #39;ll search desperately for the first American finisher -- geez, where is the first American finisher?"
3,J J agrees \$25.4bn Guidant deal,"Drug giant Johnson   Johnson agrees to buy Guidant Corp, a key player in the heart technology market, for \$25.4bn."
2,Red Sox and Patriots ceremoniously beaten,"Boston sports fans have a track record. Predictably, we watch the Red Sox, Patriots, and big events. So it gets interesting when they go head to head, as they did Friday night. A look at the ratings confirms that the Olympics qualify as an extremely big event."
1,US general backs off on confidence of bin Laden capture,"WASHINGTON -- The US general who predicted Osama bin Laden would be captured or killed this year struck a decidedly cautionary note yesterday, saying he doesn't know when or if the mastermind of the Sept. 11, 2001 terrorist attacks will be brought to justice."
2,Soccer: D.C. United Take MLS Title Over Kansas City," CARSON, Calif. - (Sports Network) - D.C. United completed  its return to glory Sunday, winning its fourth Major League  Soccer championship in nine seasons with a wildly entertaining  3-2 victory against the Kansas City Wizards at the Home Depot  Center in Carson, Calif. United's triumph in MLS Cup 2004  before 25,797 at the Home Depot Center was its first since  1999, when it capped a run of appearances in the first four MLS  title games with a then-third championship."
4,Report: Linux Market Poised for Takeoff (NewsFactor),"NewsFactor - Linux continues to gain momentum in a Windows world, with global sales of the open-source software expected to surpass US #36;35 billion in the next four years, according to research conducted by IDC."
3,Dolby Labs Files for a \$460 Million IPO, WASHINGTON (Reuters) - Audio technology company Dolby  Laboratories Inc. filed on Friday to raise as much as \$460  million in an initial public offering of Class A common stock.
4,Apple #39;s iTunes now accepting PayPal,"com December 10, 2004, 11:28 AM PT. Customers at Apple Computer #39;s iTunes store will now be able to pay for their songs, albums and gift certificates using PayPal, a virtual wallet technology owned by eBay."
1,"Candidate: No Pregnant, Single Teachers (AP)",AP - A U.S. Senate candidate who said recently that homosexuals should not be teaching in South Carolina's public schools has added another group to his list of poor role models for children  #151; pregnant women with live-in boyfriends.
1,"Scandal, insults and a bit of politics on HK campaign trail",HONG KONG : It #39;s 6.00 pm and election candidate Choy So-yuk wipes sweat from her brow as her voice drifts from the speakers in Hong Kong #39;s seedy Wan Chai district.
4,NASA Postpones Launch of Super-Fast Jet to Tuesday (Reuters),"Reuters - NASA officials on Monday postponed\for a day the launch of an unmanned experimental jet that would\have attempted to shoot out across the Pacific Ocean at a\record speed of more than 7,000 mph after an apparent glitch\with its electronics systems."
1,Curfew in protest-hit Afghan city,"A curfew has been imposed on the Afghan city of Herat after protests over the sacking of former governor Ismail Khan, local television reports said."
1,Unions Threaten to Extend Nigeria Strike (AP),"AP - Nigerian unions threatened to extend their nationwide general strike, which entered its third day on Wednesday, increasing concerns about production in Africa's biggest oil-exporting nation."
3,Union Seeks to Represent Wal-Mart Workers,Union efforts to organize Wal-Mart workers in Canada continued Monday in the auto-service departments of seven British Columbia outlets of the world #39;s largest retailer.
2,D-Rays Beat Tigers 4-1 to Avoid Cellar (AP),"AP - For the first time in their history, the Tampa Bay Devil Rays won't finish last."
1,Iraq car bomb kills seven,just one short of the figure in April which was the highest monthly toll so far. The US military says it expects violence to escalate before elections scheduled for January 30.
1,French Anxious Over Kidnapping,Kidnappers in Iraq are demanding that the French government rescind a ban on religious head scarves in public schools set to go into effect Thursday.
3,BT poised to expand in US with \$1bn deal,BT GROUP is likely to clinch a controversial \$1 billion (550 million) expansion deal this week in a third attempt to build a substantial overseas presence in America.
4,Dell Axim X50 and X50v Review,"Like previous Dell Axims, the new Axim X50 comes in several different types. The most cutting-edge of these is designated the X50v, for its VGA screen."
4, #39;Help! #39; cried the TV,"There #39;s an amusing story moving over the Associated Press wire this morning about a Corvallis, Ore., man whose new TV set surprised everyone by emitting an international distress signal that was picked up by satellite, sending emergency responders rushing "
1,Cows munch on light aircraft (AFP),"AFP - When Tony Cooper and Lisa Kingscott left their four-seater light plane parked in a field to have lunch with friends nearby, they paid little attention to the cows quietly grazing nearby."
2,Red Sox lulled by Lilly,"TORONTO -- The powerful Red Sox offense, which last week had the Nation checking Yankee box scores for the first time in weeks, was rendered all but powerless last night by the artistry of Blue Jays lefthander Ted Lilly."
4,New network layer could reduce Internet jams and improve security,"As more and more people get keyed into technology, computer experts are struggling for ways to fight internet traffic jams, computer worms and improve video webcasting, and a new report by Technology giants Intel has suggested that overlaying new "
1,New Zealand announces initiatives to build links with ASEAN,"The New Zealand government has agreed to a range of initiatives to build closer ties with the Association of South East Asian Nations (ASEAN), Prime Minister Helen Clark announced Wednesday."
4,Storm-tossed counties to head back to school,"That #39;s what happened to Charlotte High School because of Hurricane Charley. A complex with 2,200 students, slightly bigger than Tallahassee #39;s largest high school, was demolished Aug. 13 by ferocious "
2,Eagles pay for inability to stop run,"Thirteen points in the last two games... not much of an onslaught from offensive savior Terrell Owens and his mates. Yet, with that influx of talent in "
4,Sharman counter attacks,Sharman Networks launched its counter attack against the record labels in the Australian Federal court yesterday. The company attacked the labels for their anti peer-to-peer tactic of deluging such services with so-called  #39;spoof files #39;.
4,CA Pumps Up Storage Management,"This week, CA plans to release BrightStor 11.1, which consists of 14 integrated storage applications, said Jim Geronaitis, vice president of BrightStor product marketing at the Islandia, NY-based software vendor."
3,Before-the-Bell: Chiron Shares Stumble," NEW YORK (Reuters) - Shares of Chiron Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CHIR.O target=/stocks/quickinfo/fullquote""&gt;CHIR.O&lt;/A&gt; fell 7  percent before the market open on Friday, a day after the  biopharmaceutical company said it is delaying shipment of its  flu vaccine, Fluvirin, because lots containing 4 million  vaccines do not meet product sterility standards."
3,Mitsubishi optimistic despite downhill slide,"TONY EASTLEY: Japanese carmaker, Mitsubishi Motors, is nothing if not optimistic. In just six months, the battered company has lost more than \$1."
1,Crew Reounts  #39;Nightmare #39; on the Atlantic,"After five days at sea in the dark and aboard a dead submarine, the crew of the HMCS Chicoutimi is telling tales of heroism and fear."
1,"Typhoon Songda Pounds South Japan, Snarls Transport"," TOKYO (Reuters) - Powerful typhoon Songda made landfall in  southern Japan on Tuesday, pounding the region with torrential  rains and high winds that forced evacuations, caused blackouts  and brought public transport to a virtual standstill."
4,"\$28,000 for mother of all sandwiches","A grilled-cheese sandwich said to bear the image of the Virgin Mary has been sold for \$28,000 in an eBay auction, according to the online casino that bought it from a woman in Hollywood, Fla."
2,No airing of the pairings,"It is a team game, this Ryder Cup stuff that will commence Friday at Oakland Hills Country Club. So what are the teams? For the Americans, captain Hal Sutton isn't saying."
2,FA probes Stamford Bridge trouble,The FA is to take action after trouble marred Wednesday #39;s Carling Cup tie between West Ham and Chelsea. Police in riot gear were confronted by a section of the West Ham support after the match which the Blues won 1-0.
1,Palestinian gunmen free CNN producer kidnapped in Gaza strip,Palestinian gunmen have released an Israeli Arab producer working for the CNN television network who was kidnapped yesterday in the Gaza Strip.
3,China tightens up TV ad rules,China is to strengthen controls on TV advertising to avoid affronts to national dignity after a row over a Nike ad campaign.
3,Gas Average Tops \$2 Per Gallon -Survey," NEW YORK (Reuters) - The average U.S. retail price of  gasoline rose more than 5 cents in the past two weeks to more  than \$2 a gallon, its highest level since June, a leading  industry analyst said on Sunday."
3,Business leaders forecast tax rises,"A Government of any party will be forced to cut spending or raise taxes by 7 billion a year after the election if it is to meet Chancellor Gordon Brown #39;s economic rules, business leaders have warned."
3,Gulf states must step up monetary union drive - IMF,"JEDDAH: Oil-rich Gulf Arab states need to tackle the growing challenge of unemployment and step up efforts towards their goal of a monetary union, the head of the International Monetary Fund said on Saturday."
4,India outsourcing firms report surge in hiring,"OCTOBER 15, 2004 (COMPUTERWORLD) - In quarterly reports released this week, three big India-based offshore outsourcing companies detailed sharp increases in employee head count, clear evidence of growing demand for offshore services."
1,Traditional treatments 'do work',"Scientific tests on a range of traditional remedies have shown they have ""real benefits"", researchers say."
4,"OVTI up in Early Trade, Shipping CameraChip to Siemens","08:11 AM EST, Sep 13, 2004 (MidnightTrader) -- OmniVision Technologies (OVTI) is advancing this morning after announcing it is shipping production volumes of its 1.3-megapixel OV9640 CameraChip to Siemens Information and Communication Mobile (Siemens "
4,"More attackers targeting e-commerce and Web apps, says Symantec","The total number of virus attacks are down, but malicious codemeisters are getting faster, more sophisticated, and they #39;re beginning to target e-commerce concerns and small businesses."
1,"With eye toward future, Palestinians mourn Arafat ","RAMALLAH, West Bank -- Palestinians yesterday mourned the death of Yasser Arafat, quickly installed new officials in the top positions that he held, and vowed to create the first true democracy in the Arab world."
1, #39;Suicide #39; Crossing Crash Driver Named,"A car driver who caused the Berkshire rail crash in an apparent suicide was named by police tonight, as the first tributes were paid to the victims of the tragedy."
1,Inaugural Speeches Often Don't Inspire (AP),AP - Ask not why so few inaugural speeches resonate long after they are given.
4,On Wall Street: Dominic Rushe: The slammer is no deterrent for the &lt;b&gt;...&lt;/b&gt;,"JEREMY JAYNES is about to make history. As the first spammer to be sent to the slammer, Jaynes was described by prosecutors last week as a modern-day snake oil salesman."
1,Revenge Attacks Feared Across Thailand,"BANGKOK, November 3 (IslamOnline.net  amp; News Agencies) - Amid mounting fears of spreading violence across Thailand over the killings of scores of Thai Muslims by security forces, a local Buddhist official was beheaded in what seems a revenge act for the "
2,Federer and Roddick Ease Into Thailand Semi-Finals, BANGKOK (Reuters) - Top seeds Roger Federer and Andy  Roddick reached the Thailand Open semi-finals with  straight-sets wins on Friday.
4,Pod people untouched by Zen,"Faced with developing serious competition to the powerhouse that is Apple #39;s iPod, Creative #39;s Zen Touch Player takes aim at several of the iPod #39;s features and frailties."
1, #39;Unknowns #39; stirring Palestinian race,In an election dominated by a jailed intifada leader and a moderate veteran negotiator who both come from the ruling 
1,Video: Shiite Muslim Purportedly Beheaded (AP),"AP - A videotape surfaced on the Internet Tuesday showing what was said to be the confession and beheading of an Arab Shiite Muslim, presumably Iraqi, who was accused of serving the U.S. Army by ""assassinating Sunni leaders."""
1,Australian PM makes ASEAN debut under pressure to sign non-aggression pact (AFP),AFP - Australian Prime Minister John Howard meets Southeast Asian leaders in Laos under growing pressure to sign a non-aggression pact with them to dispel concern about his policy of pre-emptive strikes.
4,IBM fuels the need for speed,"At the SC2004 conference last week, IBM unveiled plans to build a commercial version of its Blue Gene supercomputer intended for businesses and for a number of scientific and research markets."
2,UConn-BC: Lots of hard feelings,"You know they have been polishing their knuckles for this one ever since Boston College announced last Oct. 12 it was leaving the Big East to become the Atlantic Coast Conference's 12th member, joining fellow Big East defectors Miami and Virginia Tech."
3,Halliburton Posts Loss on Asbestos Charge," HOUSTON (Reuters) - Halliburton Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HAL.N target=/stocks/quickinfo/fullquote""&gt;HAL.N&lt;/A&gt; , the world's  No. 2 oil field services company, on Tuesday posted a  third-quarter net loss as it took \$230 million in charges to  fund its asbestos liability."
2,"UPDATE 2-Hewitt, Paradorn head for Long Island showdown","Former world number one Lleyton Hewitt and defending champion Paradorn Srichaphan moved a step closer to a showdown at the \$380,000 Long Island Cup after coming through tough quarter-finals on Friday."
3,"Dow wanes, Nasdaq gains","Alcoa #39;s profit warning a thorn in industrials #39; side. Nasdaq up with PeopleSoft, extended tech rally. NEW YORK (CNN/Money) - Alcoa #39;s profit warning bruised the Dow Friday, while the broader market inched higher "
1,Scorpion queen breaks world record,"KUANTAN: Malaysias scorpion queen Nur Malena Hassan has broken the world record after staying in a glass enclosure at the Kuantan Parade here with 6,060 scorpions for 32 days."
2,Americans can advance to regional finals with victory,"Into the regional finals of qualifying for the 2006 World Cup, that is. The Americans lead their group with eight points off two wins and two ties."
3,Update 2: Hershey Reports Higher Earnings on Sales,"Hershey Foods Corp., the nation #39;s largest candymaker, reported an almost 16 percent jump in third-quarter earnings on Thursday, citing strong sales of new products and higher prices."
1,Seoul Asks Bush to Focus on N.Korea Nuclear Crisis, SEOUL (Reuters) - South Korean President Roh Moo-hyun  called newly re-elected President Bush and won his agreement  that ending the nuclear crisis involving the isolated communist  North should be a goal of his second term in office.
2,Twins keep US alive in Davis Cup finals,"SEVILLE, Spain  There was one final thing to do before dispatching Spain #39;s doubles team of Juan Carlos Ferrero and Tommy Robredo on Saturday at Estado Olimpico."
2,"Jets 10, Browns 7",Quincy Carter threw an 11-yard touchdown pass to Justin McCareins with 5:32 remaining as the Jets bounced back from an embarrassing loss with an ugly 10-7 win over the Cleveland Browns on Sunday.
4,Briefly: Maxtor ships multimedia-friendly drive,"roundup Plus: Gateway says, hold on to your hard drive...Kinko's debuts Web-based print options...Majoras takes charge of FTC."
2,Big Upsets Shake Up AP Football Poll (AP),"AP - For the first time this season, The Associated Press poll received a serious shake-up  #151; just not at the top. Big wins by Auburn, Georgia, California and Purdue, combined with surprising losses by West Virginia, Ohio State and Fresno State helped to overhaul the media poll released Sunday."
1,Yankees Clinch 10th Straight Playoff Spot,"NEW YORK - Derek Jeter hit a leadoff home run, Jon Lieber pitched into the eighth inning and the New York Yankees clinched their 10th consecutive trip to the postseason with a 7-3 victory over the Tampa Bay Devil Rays on Thursday.    John Flaherty also homered for the Yankees (96-57), who are assured of no worse than a wild-card berth..."
2,India need 210 to win Chennai Test,"India need another 210 runs to win the Chennai Test after ending the fourth day at 19-0. Virender Sehwag was batting on 12 and Yuvraj Singh on 7. Earlier, Anil Kumble claimed 6-133, his 26th fifth-wicket haul, to help India bowl Australia out for 369."
3,"Chad, US-Malaysian Oil Group Disagree","Chad will appoint auditors to investigate oil production by a US-Malaysia consortium after President Idriss Deby #39;s office accused the companies of cheating Africa #39;s newest oil producer out of much-needed foreign currency, an official said Friday."
2,"Great match, with something mixed in","NEW YORK -- Although Maria Sharapova's Siberian childhood was not spent in one of the region's infamous salt mines, she remained the salt of the tennis earth to the folks who made their way to Flushing Meadow in a record drove yesterday."
4,HD-DVD picks up Hollywood support,"By Martyn Williams, IDG News Service and Paul Kallender, IDG News Service. The group supporting the HD-DVD optical disc format for high-definition video has received a boost in its battle against the rival "
2,"Fox to announce deal to air Fiesta, Orange, Sugar bowls in  #39;06","On Monday, Fox will announce a four-year deal to carry four Bowl Championship Series games, according to an executive familiar with the negotiations, starting with bowls after the 2006 regular season."
2,Angry Ferrero Has Not Given Up Hope," SEVILLE, Spain (Reuters) - Out of form and out of favor,  Spain's Juan Carlos Ferrero could barely hide his  disappointment at being used as a bit-part doubles player in  the Davis Cup final against the United States."
1,Nigerian Protection Force Arrives in Darfur," EL-FASHER, Sudan (Reuters) - A contingent of 50 Nigerian  soldiers arrived in Darfur on Thursday aboard a U.S. military  plane, the first of 3,000 extra African Union troops deployed  to monitor a shaky cease-fire in Sudan's western region."
4,Flaw opens AOL chat software to intruders,"Attackers could bombard PCs using instant messenger's ""away"" feature. AOL says a fix is imminent."
2,USOC rejects call for Hamm to return gold,US Olympic officials Friday rejected as deplorable a suggestion by the International Gymnastics Federation that mens all-around individual champion Paul Hamm 
2,"Here lie the Packers, may they rest in peace","Dearly beloved, we gather here this evening to pay our last respects to the Green Bay Packers, a once-proud little engine that for 12 straight years could win with the best of them."
4,Talks look for new climate effort,Climate experts and politicians  will discuss policies they believe may be needed beyond the Kyoto Protocol.
4,Allen to Help Open N.M. Computer Exhibit (AP),"AP - Microsoft co-founder Paul G. Allen, in a nod to the city where he got his start, is helping launch a museum gallery devoted to the history of computing."
3,US Oil Prices Soar Above Record \$50,"US oil prices neared \$51 per barrel Tuesday, steered by speculative buyers wary of US production after Hurricane Ivan and conflicts in other oil-producing nations."
3,Hollinger Shares Soar on Buyout Proposal,TORONTO - Shares of Hollinger Inc. soared Friday after embattled press baron Conrad Black announced plans to buy out other shareholders of the publicly traded Canadian company at the center of his business empire.
4,Truck maker delays report,"Truck maker Navistar International Corp. on Monday delayed its quarterly earnings report because of an anticipated restatement, although the company said the restatement was not expected to be material and gave an encouraging forecast."
2,Woods looks like he #39;ll stay No. 1 _ for now,"Stewart Cink was atop the leaderboard, and David Toms had the lead in the clubhouse. But with only 24 players completing second-round play in the rain-delayed NEC Invitational, it was hard to tell who had control. "
2,"Redskins Execute, Roll","The Redskins were crisp on offense and defense, holding the ball for 41 minutes and allowing 98 total yards in a complete 17-0 victory in Miami."
2,"Eagles 30, Lions 13","Whether Donovan McNabb is eluding 300-pound linemen in a stadium or dragging designer luggage away from it, he is the picture of cool."
2,One Man #39;s Opinion - Cal review,"In football, just as in many other aspects of life, it is the bottom line that counts. In that respect, this game was a huge success."
3,Spitzer mentor takes over at Marsh,"A FORMER mentor to Eliot Spitzer replaced Jeffrey Greenberg as chief executive of Marsh  amp; McLennan last night, as the embattled insurance group made its first move towards settling a lawsuit with the New York Attorney-General."
1,Britain praises Pakistan campaign against Al-Qaeda (AFP),AFP - British Defence Secretary Geoff Hoon held talks here with Pakistan President Pervez Musharraf and praised his army's operations against Al-Qaeda fighters along the Afghan frontier.
3,Crude Oil Little Changed After Yesterday #39;s Election-Led Rally,Crude oil was little changed after rallying more than 2 percent yesterday when US President George W. Bush #39;s re-election signaled the government probably will continue its policy of buying oil for a national reserve.
2,"Women #39;s 10,000m : XING wins gold for China","ATHENS, 27 August - China #39;s Huina XING produced a sprint over the final 100m to destroy Ethiopia #39;s hopes of a medal sweep and claim her nation #39;s second Olympic gold medal of the night."
2,"GAME DAY RECAP Sunday, November 21","WEST LAFAYETTE, Indiana (Ticker) -- Reserve Natasha Bogdanova had 23 points in 19 minutes and Erin Lawless made 10-of-13 shots en route to 23 points as No."
4,MyDoom Spreading Fast,"The latest variant of the MyDoom mass-mailing worm is spreading fast, even as security firms raise the worm #39;s threat assessment."
3,Deal reached in Volkswagen labour dispute,HANOVER - Management at Volkswagen and union leaders Wednesday agreed to a 28-month pay freeze as part of plans by the giant German-based carmaker to drastically cut costs.
4,Napster Branches Into Ringtones,"Los Angeles-based Napster, the online music division of Roxio, announced that the company is making a foray into the downloadable ringtone market in a deal with Dwango Wireless, a publisher of mobile entertainment content."
1,"US, G-8 nations to talk of Iran penalties Friday",The Bush administration will take up strategy for UN sanctions against Iran at a meeting Friday of senior officials from eight nations.
2,Thomson Set to Start Game 3 for Braves (AP),AP - John Thomson had a successful stint in the bullpen before Thursday's game and is on track to start for the Braves on Saturday in Game 3 of the division series against Houston.
1,Video May Show Iraq Aid Worker Killed -Husband," BAGHDAD (Reuters) - Margaret Hassan, a British aid worker  kidnapped in Baghdad a month ago, has probably been killed, her  Iraqi husband and British diplomats said on Tuesday after  viewing a video apparently showing her being shot."
1,"In J amp;K, Patil greeted with snubs, violence","Srinagar: Home Minister Shivraj Patil, who is on a visit to Jammu and Kashmir, (J amp;K) was greeted with violent incidents across the state soon after he landed here with a delegation of ministers and bureaucrats, including Gulam Nabi Azad, Sriprakash "
2,Radcliffe decides to race in NYC Marathon,"Paula Radcliffe decided there was only one way to get over the heartbreak of twin failures at the Athens Olympics: race again. She will do that Nov. 7 in the New York City Marathon, less than three months "
1,French Troops Deploy in Ivory Coast After Rioting, ABIDJAN (Reuters) - France deployed troops in the Ivory  Coast's main city on Sunday to protect its citizens from mob  violence which erupted overnight after French forces destroyed  most of the small West African nation's air force.
2,Manchester United Football Club ready for title tilt,Wayne Rooney believes Manchester United Football Club are preparing themselves for a tilt at the Premiership title. The Reds are somewhat off the pace at the moment with eleven points separating them and the 
2,Blatter Blasts Beckham over Booking,FIFA president Sepp Blatter has strongly condemned David Beckhams decision to seek a yellow card during Englands clash with Wales on Saturday.
3,FAA hit on control of hazardous materials,"The Federal Aviation Administration must improve oversight of air carriers and passengers who bring hazardous materials onto planes, according to a report "
3,Eli Lilly Launches Online Clinical Trial Registry,"Drugmaker Eli Lilly and Co. (LLY.N: Quote, Profile, Research) on Wednesday said it will make clinical trial information available online amid calls by lawmakers and physicians for more disclosure of negative trial results."
